date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-07-29T00:00:00,1205.0,0.0,0.0,1210.0,1170.0,1170.0,-35.0,14321600.0,16974208500.0,827.0,780.0,1170.0,159400.0,1165.0,524800.0,1120026087.0,1120026087.0,1120026087.0,739000.0,0.0,,0.0,0.0,0.0
2019-07-30T00:00:00,1170.0,0.0,0.0,1210.0,1160.0,1205.0,35.0,13936900.0,16542809000.0,1008.0,803.3,1210.0,246100.0,1205.0,34200.0,1120032387.0,1120032387.0,1120032387.0,80000.0,1377500.0,,0.0,0.0,0.0
2019-07-31T00:00:00,1205.0,0.0,0.0,1230.0,1195.0,1220.0,15.0,12955800.0,15718866000.0,903.0,813.3,1220.0,310500.0,1215.0,500900.0,1120032387.0,1120032387.0,1120032387.0,24000.0,1436500.0,,0.0,0.0,0.0
2019-08-01T00:00:00,1220.0,0.0,0.0,1255.0,1215.0,1245.0,25.0,15599900.0,19297491500.0,1211.0,830.0,1245.0,76400.0,1240.0,557200.0,1120032387.0,1120032387.0,1120032387.0,2000.0,1252200.0,,0.0,0.0,0.0
2019-08-02T00:00:00,1245.0,0.0,0.0,1260.0,1225.0,1235.0,-10.0,13642700.0,16956642500.0,1071.0,823.3,1235.0,512800.0,1230.0,405000.0,1120032387.0,1120032387.0,1120032387.0,151800.0,55000.0,,10105800.0,10712148000.0,1.0
2019-08-05T00:00:00,1235.0,0.0,0.0,1235.0,1180.0,1180.0,-55.0,10052800.0,12107334000.0,546.0,786.7,1180.0,273200.0,1175.0,462600.0,1120032387.0,1120032387.0,1120032387.0,1495200.0,0.0,,2383400.0,2502570000.0,1.0
2019-08-06T00:00:00,1180.0,0.0,0.0,1285.0,1115.0,1250.0,70.0,35586100.0,43768367500.0,2544.0,833.3,1250.0,71300.0,1245.0,273900.0,1120032387.0,1120032387.0,1120032387.0,367000.0,441700.0,,1.0,1180.0,1.0
2019-08-07T00:00:00,1250.0,0.0,0.0,1295.0,1245.0,1275.0,25.0,20308900.0,25804363000.0,1357.0,850.0,1275.0,162100.0,1270.0,226500.0,1120032387.0,1120032387.0,1120032387.0,27900.0,877400.0,,0.0,0.0,0.0
2019-08-08T00:00:00,1275.0,0.0,0.0,1380.0,1265.0,1375.0,100.0,29995700.0,39718895000.0,2854.0,916.7,1375.0,221200.0,1370.0,77100.0,1120032387.0,1120032387.0,1120032387.0,150000.0,1895300.0,,29229500.0,37267612500.0,1.0
2019-08-09T00:00:00,1375.0,0.0,0.0,1410.0,1350.0,1380.0,5.0,21594600.0,29833714500.0,2409.0,920.0,1380.0,456100.0,1375.0,133100.0,1120033087.0,1120033087.0,1120033087.0,75000.0,895200.0,,12500.0,17250000.0,1.0
2019-08-12T00:00:00,1380.0,0.0,0.0,1390.0,1355.0,1375.0,-5.0,10609200.0,14586474500.0,1182.0,916.7,1375.0,127600.0,1370.0,32500.0,1120033087.0,1120033087.0,1120033087.0,260500.0,155300.0,,878800.0,1212744000.0,1.0
2019-08-13T00:00:00,1375.0,0.0,0.0,1405.0,1350.0,1375.0,0.0,25483100.0,35040003500.0,1586.0,916.7,1375.0,194200.0,1370.0,49300.0,1120033087.0,1120033087.0,1120033087.0,580100.0,168900.0,,6957600.0,8227362000.0,2.0
2019-08-14T00:00:00,1375.0,0.0,0.0,1385.0,1350.0,1360.0,-15.0,12644500.0,17349675500.0,929.0,906.7,1360.0,121300.0,1355.0,80100.0,1120033087.0,1120033087.0,1120033087.0,278700.0,0.0,,0.0,0.0,0.0
2019-08-15T00:00:00,1360.0,0.0,0.0,1370.0,1335.0,1335.0,-25.0,11550600.0,15589852500.0,875.0,890.0,1335.0,197900.0,1330.0,381800.0,1120033487.0,1120033487.0,1120033487.0,264600.0,21100.0,,0.0,0.0,0.0
2019-08-16T00:00:00,1335.0,0.0,0.0,1345.0,1325.0,1340.0,5.0,7535600.0,10081282500.0,708.0,893.3,1340.0,94200.0,1335.0,60000.0,1120033667.0,1120033667.0,1120033667.0,223600.0,0.0,,0.0,0.0,0.0
2019-08-19T00:00:00,1340.0,0.0,0.0,1400.0,1340.0,1385.0,45.0,22591600.0,30973372500.0,1756.0,923.3,1385.0,154900.0,1380.0,35500.0,1120033667.0,1120033667.0,1120033667.0,1100.0,885900.0,,0.0,0.0,0.0
2019-08-20T00:00:00,1385.0,0.0,0.0,1465.0,1370.0,1450.0,65.0,30246100.0,42870340000.0,3304.0,966.7,1450.0,105500.0,1445.0,91900.0,1120033667.0,1120033667.0,1120033667.0,0.0,1470600.0,,0.0,0.0,0.0
2019-08-21T00:00:00,1450.0,0.0,0.0,1500.0,1405.0,1470.0,20.0,36240900.0,52738009000.0,2660.0,980.0,1470.0,334200.0,1465.0,224600.0,1120033667.0,1120033667.0,1120033667.0,447300.0,494400.0,,500.0,725000.0,1.0
2019-08-22T00:00:00,1470.0,0.0,0.0,1480.0,1440.0,1455.0,-15.0,11393100.0,16653484000.0,981.0,970.0,1455.0,305300.0,1450.0,551500.0,1120033767.0,1120033767.0,1120033767.0,416700.0,8400.0,,202000.0,237552000.0,1.0
2019-08-23T00:00:00,1455.0,0.0,0.0,1485.0,1450.0,1475.0,20.0,15477700.0,22740900500.0,1008.0,983.3,1475.0,870100.0,1470.0,334200.0,1120033767.0,1120033767.0,1120033767.0,23300.0,35800.0,,0.0,0.0,0.0
2019-08-26T00:00:00,1475.0,0.0,0.0,1465.0,1435.0,1435.0,-40.0,8151600.0,11782217500.0,762.0,956.7,1435.0,457200.0,1430.0,560100.0,1120033967.0,1120033967.0,1120033967.0,0.0,114200.0,,60000.0,86700000.0,1.0
2019-08-27T00:00:00,1435.0,0.0,0.0,1530.0,1430.0,1520.0,85.0,23390500.0,34533023500.0,1916.0,1013.3,1520.0,96200.0,1515.0,176500.0,1120033967.0,1120033967.0,1120033967.0,66400.0,1338700.0,,0.0,0.0,0.0
2019-08-28T00:00:00,1520.0,0.0,0.0,1550.0,1510.0,1535.0,15.0,15255400.0,23346952000.0,1287.0,1023.3,1535.0,282300.0,1530.0,416000.0,1120033967.0,1120033967.0,1120033967.0,9500.0,660700.0,,0.0,0.0,0.0
2019-08-29T00:00:00,1535.0,0.0,0.0,1555.0,1500.0,1525.0,-10.0,15772400.0,24054645000.0,1305.0,1016.7,1525.0,4600.0,1520.0,213400.0,1120036467.0,1120036467.0,1120036467.0,644300.0,148800.0,,29229500.0,37706055000.0,1.0
2019-08-30T00:00:00,1525.0,0.0,0.0,1545.0,1520.0,1525.0,0.0,10997100.0,16868068500.0,709.0,1016.7,1525.0,137300.0,1520.0,249700.0,1120042067.0,1120042067.0,1120042067.0,0.0,0.0,,0.0,0.0,0.0
