date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-07-29T00:00:00,310.0,0.0,0.0,352.0,304.0,352.0,42.0,9494400.0,3069684000.0,471.0,117.3,354.0,21000.0,352.0,90300.0,4605262400.0,4605262400.0,4605262400.0,15400.0,1000.0,,0.0,0.0,0.0
2019-07-30T00:00:00,352.0,0.0,0.0,366.0,334.0,366.0,14.0,6661100.0,2360019600.0,761.0,122.0,366.0,59000.0,354.0,600.0,4605262400.0,4605262400.0,4605262400.0,82500.0,81400.0,,0.0,0.0,0.0
2019-07-31T00:00:00,366.0,0.0,0.0,366.0,348.0,348.0,-18.0,3533400.0,1251386000.0,290.0,116.0,352.0,5000.0,348.0,62200.0,4605262400.0,4605262400.0,4605262400.0,7000.0,7000.0,,0.0,0.0,0.0
2019-08-01T00:00:00,348.0,0.0,0.0,354.0,342.0,350.0,2.0,2308200.0,801102000.0,251.0,116.7,350.0,77900.0,348.0,25300.0,4605262400.0,4605262400.0,4605262400.0,21300.0,0.0,,0.0,0.0,0.0
2019-08-02T00:00:00,350.0,0.0,0.0,356.0,340.0,350.0,0.0,2071400.0,719598200.0,313.0,116.7,350.0,217500.0,346.0,25800.0,4605262400.0,4605262400.0,4605262400.0,22200.0,0.0,,0.0,0.0,0.0
2019-08-05T00:00:00,350.0,0.0,0.0,352.0,310.0,332.0,-18.0,1707400.0,563833600.0,455.0,110.7,332.0,339000.0,330.0,20000.0,4605262400.0,4605262400.0,4605262400.0,24700.0,0.0,,202000000.0,60600000000.0,1.0
2019-08-06T00:00:00,332.0,0.0,0.0,330.0,306.0,328.0,-4.0,1499700.0,479754200.0,279.0,109.3,328.0,314000.0,326.0,500.0,4605262400.0,4605262400.0,4605262400.0,25200.0,0.0,,0.0,0.0,0.0
2019-08-07T00:00:00,328.0,0.0,0.0,350.0,318.0,332.0,4.0,1382500.0,457763800.0,477.0,110.7,332.0,471800.0,330.0,10000.0,4605262400.0,4605262400.0,4605262400.0,24700.0,60000.0,,0.0,0.0,0.0
2019-08-08T00:00:00,332.0,0.0,0.0,344.0,310.0,310.0,-22.0,3071000.0,1000830600.0,445.0,103.3,310.0,75100.0,308.0,45600.0,4605262400.0,4605262400.0,4605262400.0,0.0,220000.0,,0.0,0.0,0.0
2019-08-09T00:00:00,310.0,0.0,0.0,320.0,300.0,314.0,4.0,1589600.0,484571200.0,574.0,104.7,314.0,175300.0,310.0,212300.0,4605262400.0,4605262400.0,4605262400.0,24900.0,200000.0,,0.0,0.0,0.0
2019-08-12T00:00:00,314.0,0.0,0.0,330.0,302.0,308.0,-6.0,712900.0,220874800.0,314.0,102.7,308.0,178000.0,306.0,9500.0,4605262400.0,4605262400.0,4605262400.0,27100.0,0.0,,0.0,0.0,0.0
2019-08-13T00:00:00,308.0,0.0,0.0,306.0,296.0,302.0,-6.0,1005700.0,302216200.0,459.0,100.7,304.0,6000.0,302.0,999900.0,4605262400.0,4605262400.0,4605262400.0,0.0,10000.0,,0.0,0.0,0.0
2019-08-14T00:00:00,302.0,0.0,0.0,306.0,290.0,290.0,-12.0,1506500.0,443999800.0,394.0,96.7,290.0,78200.0,288.0,50000.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
2019-08-15T00:00:00,290.0,0.0,0.0,296.0,278.0,292.0,2.0,1718800.0,489474200.0,648.0,97.3,292.0,213600.0,288.0,2400.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
2019-08-16T00:00:00,292.0,0.0,0.0,292.0,282.0,284.0,-8.0,586700.0,168592400.0,214.0,94.7,284.0,8100.0,282.0,45000.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
2019-08-19T00:00:00,284.0,0.0,0.0,294.0,280.0,290.0,6.0,990300.0,284004200.0,305.0,96.7,290.0,43200.0,286.0,100.0,4605262400.0,4605262400.0,4605262400.0,23200.0,0.0,,0.0,0.0,0.0
2019-08-20T00:00:00,290.0,0.0,0.0,296.0,282.0,288.0,-2.0,845400.0,243433800.0,272.0,96.0,288.0,262800.0,284.0,206500.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
2019-08-21T00:00:00,288.0,0.0,0.0,294.0,284.0,292.0,4.0,672500.0,194709200.0,375.0,97.3,292.0,78300.0,286.0,83700.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
2019-08-22T00:00:00,292.0,0.0,0.0,296.0,286.0,290.0,-2.0,836700.0,241506200.0,262.0,96.7,290.0,828200.0,286.0,24800.0,4605262400.0,4605262400.0,4605262400.0,21300.0,0.0,,0.0,0.0,0.0
2019-08-23T00:00:00,290.0,0.0,0.0,292.0,282.0,284.0,-6.0,1412700.0,402821400.0,414.0,94.7,288.0,74000.0,284.0,124000.0,4605262400.0,4605262400.0,4605262400.0,21100.0,200000.0,,0.0,0.0,0.0
2019-08-26T00:00:00,284.0,0.0,0.0,284.0,274.0,274.0,-10.0,1338300.0,370445200.0,360.0,91.3,276.0,1000.0,274.0,210000.0,4605262400.0,4605262400.0,4605262400.0,0.0,191000.0,,0.0,0.0,0.0
2019-08-27T00:00:00,274.0,0.0,0.0,276.0,268.0,274.0,0.0,482500.0,131361000.0,115.0,91.3,276.0,101700.0,274.0,6200.0,4605262400.0,4605262400.0,4605262400.0,129700.0,0.0,,0.0,0.0,0.0
2019-08-28T00:00:00,274.0,0.0,0.0,294.0,272.0,276.0,2.0,415000.0,114300600.0,139.0,92.0,278.0,124800.0,276.0,23300.0,4605262400.0,4605262400.0,4605262400.0,100000.0,0.0,,0.0,0.0,0.0
2019-08-29T00:00:00,276.0,0.0,0.0,284.0,272.0,272.0,-4.0,448700.0,123344200.0,232.0,90.7,276.0,11400.0,272.0,552900.0,4605262400.0,4605262400.0,4605262400.0,100000.0,0.0,,0.0,0.0,0.0
2019-08-30T00:00:00,272.0,0.0,0.0,278.0,266.0,270.0,-2.0,356900.0,96602400.0,184.0,90.0,272.0,500.0,270.0,122700.0,4605262400.0,4605262400.0,4605262400.0,0.0,0.0,,0.0,0.0,0.0
