date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-07-29T00:00:00,1470.0,1480.0,1480.0,1490.0,1435.0,1450.0,-20.0,12508600.0,18119109000.0,2688.0,1138.7,1455.0,92500.0,1450.0,250600.0,3560849376.0,3560849376.0,3560849376.0,1966500.0,459800.0,,2498034.0,3629644060.0,3.0
2019-07-30T00:00:00,1450.0,1470.0,1470.0,1520.0,1465.0,1510.0,60.0,10923200.0,16350028000.0,2479.0,1185.9,1515.0,77900.0,1510.0,479500.0,3560849376.0,3560849376.0,3560849376.0,689400.0,946100.0,,694407.0,1094831315.0,4.0
2019-07-31T00:00:00,1510.0,1510.0,1520.0,1525.0,1475.0,1485.0,-25.0,9893300.0,14736910500.0,1970.0,1166.2,1490.0,14500.0,1485.0,97900.0,3560849376.0,3560849376.0,3560849376.0,762800.0,1829400.0,,293515.0,443791575.0,3.0
2019-08-01T00:00:00,1485.0,0.0,0.0,1495.0,1460.0,1460.0,-25.0,4575100.0,6729146000.0,1236.0,1146.6,1470.0,145200.0,1460.0,193100.0,3560849376.0,3560849376.0,3560849376.0,363500.0,633200.0,,150.0,221250.0,2.0
2019-08-02T00:00:00,1460.0,0.0,0.0,1460.0,1425.0,1440.0,-20.0,3931800.0,5638722000.0,1209.0,1130.9,1440.0,108000.0,1435.0,73700.0,3560849376.0,3560849376.0,3560849376.0,346300.0,113100.0,,2500.0,4000000.0,1.0
2019-08-05T00:00:00,1440.0,0.0,0.0,1435.0,1385.0,1385.0,-55.0,7742500.0,10824839000.0,1901.0,1087.7,1385.0,978500.0,1380.0,1346700.0,3560849376.0,3560849376.0,3560849376.0,317000.0,422400.0,,31.0,43555.0,1.0
2019-08-06T00:00:00,1385.0,0.0,0.0,1420.0,1330.0,1405.0,20.0,8590300.0,11890764500.0,1855.0,1103.4,1410.0,29800.0,1405.0,27500.0,3560849376.0,3560849376.0,3560849376.0,171400.0,1064000.0,,529500.0,850350000.0,2.0
2019-08-07T00:00:00,1405.0,0.0,0.0,1440.0,1405.0,1405.0,0.0,4406800.0,6243042500.0,1227.0,1103.4,1410.0,2000.0,1405.0,316100.0,3560849376.0,3560849376.0,3560849376.0,1072400.0,30800.0,,80.0,112400.0,1.0
2019-08-08T00:00:00,1405.0,0.0,0.0,1420.0,1400.0,1410.0,5.0,7690400.0,10831452000.0,1108.0,1107.3,1410.0,7000.0,1405.0,37100.0,3560849376.0,3560849376.0,3560849376.0,92800.0,236500.0,,20000.0,28200000.0,1.0
2019-08-09T00:00:00,1410.0,0.0,0.0,1435.0,1400.0,1410.0,0.0,6228100.0,8796031000.0,1139.0,1107.3,1410.0,1594700.0,1405.0,266900.0,3560849376.0,3560849376.0,3560849376.0,466700.0,489400.0,,0.0,0.0,0.0
