date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-07-29T00:00:00,178.0,0.0,0.0,180.0,172.0,172.0,-6.0,300.0,52400.0,3.0,86.0,180.0,11900.0,172.0,2900.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-07-30T00:00:00,172.0,0.0,0.0,177.0,172.0,177.0,5.0,3900.0,674400.0,6.0,88.5,178.0,6000.0,170.0,3000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-07-31T00:00:00,177.0,0.0,0.0,172.0,172.0,172.0,-5.0,21400.0,3680800.0,2.0,86.0,172.0,20600.0,171.0,2000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-01T00:00:00,172.0,0.0,0.0,174.0,168.0,169.0,-3.0,13100.0,2214800.0,4.0,84.5,169.0,17500.0,168.0,15000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-02T00:00:00,169.0,0.0,0.0,169.0,169.0,169.0,0.0,20300.0,3430700.0,7.0,84.5,175.0,15000.0,168.0,20900.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-05T00:00:00,169.0,0.0,0.0,169.0,168.0,168.0,-1.0,19200.0,3227000.0,6.0,84.0,168.0,3500.0,161.0,500.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-06T00:00:00,168.0,0.0,0.0,169.0,168.0,169.0,1.0,10100.0,1697800.0,6.0,84.5,175.0,15000.0,169.0,300.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-07T00:00:00,169.0,0.0,0.0,169.0,169.0,169.0,0.0,15900.0,2687100.0,2.0,84.5,169.0,1000.0,168.0,16400.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-08T00:00:00,169.0,0.0,0.0,175.0,175.0,175.0,6.0,200.0,35000.0,1.0,87.5,174.0,15000.0,169.0,22300.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-09T00:00:00,175.0,0.0,0.0,180.0,176.0,176.0,1.0,33100.0,5903100.0,11.0,88.0,177.0,10000.0,169.0,10000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-12T00:00:00,176.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,88.0,175.0,15000.0,164.0,1000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-13T00:00:00,176.0,0.0,0.0,176.0,175.0,176.0,0.0,400.0,70200.0,3.0,88.0,175.0,15000.0,170.0,100.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-14T00:00:00,176.0,0.0,0.0,176.0,176.0,176.0,0.0,20500.0,3608000.0,5.0,88.0,176.0,13100.0,170.0,11400.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-15T00:00:00,176.0,0.0,0.0,176.0,176.0,176.0,0.0,12500.0,2200000.0,2.0,88.0,175.0,10000.0,170.0,10000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-16T00:00:00,176.0,0.0,0.0,170.0,162.0,162.0,-14.0,10100.0,1716200.0,2.0,81.0,174.0,200.0,162.0,5100.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-19T00:00:00,162.0,0.0,0.0,176.0,176.0,176.0,14.0,100.0,17600.0,1.0,88.0,174.0,600.0,167.0,1100.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-20T00:00:00,176.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,88.0,176.0,12500.0,170.0,1000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-21T00:00:00,176.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,88.0,176.0,1400.0,169.0,400.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-22T00:00:00,176.0,0.0,0.0,166.0,166.0,166.0,-10.0,300.0,49800.0,3.0,83.0,176.0,11200.0,166.0,200.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-23T00:00:00,166.0,0.0,0.0,167.0,166.0,167.0,1.0,4100.0,683700.0,5.0,83.5,167.0,9000.0,166.0,11400.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26T00:00:00,167.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,83.5,177.0,500.0,167.0,10000.0,1079700000.0,1079700000.0,1079700000.0,0.0,0.0,,0.0,0.0,0.0
