date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2019-12-10T00:00:00,105.0,0.0,0.0,178.0,178.0,178.0,73.0,10800.0,1922400.0,34.0,169.5,0.0,0.0,178.0,37113200.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,64000.0,11319000.0,8.0
2019-12-11T00:00:00,178.0,0.0,0.0,240.0,240.0,240.0,62.0,10700.0,2568000.0,14.0,228.6,0.0,0.0,240.0,28852500.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,8000.0,1600000.0,1.0
2019-12-12T00:00:00,240.0,0.0,0.0,300.0,300.0,300.0,60.0,224900.0,67470000.0,330.0,285.7,0.0,0.0,300.0,19172500.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,549000.0,131760000.0,61.0
2019-12-13T00:00:00,300.0,0.0,0.0,374.0,374.0,374.0,74.0,814000.0,304436000.0,430.0,356.2,0.0,0.0,374.0,8180400.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2019-12-16T00:00:00,374.0,0.0,0.0,466.0,300.0,304.0,-70.0,101648400.0,39388149800.0,14619.0,289.5,306.0,64900.0,304.0,1513100.0,9412000000.0,9395110000.0,9412000000.0,137000.0,151900.0,,0.0,0.0,0.0
2019-12-17T00:00:00,304.0,0.0,0.0,344.0,268.0,272.0,-32.0,64620100.0,20059227800.0,9237.0,259.0,272.0,126100.0,270.0,1501500.0,9412000000.0,9395110000.0,9412000000.0,111000.0,139500.0,,0.0,0.0,0.0
2019-12-18T00:00:00,272.0,0.0,0.0,280.0,214.0,224.0,-48.0,30892000.0,7342233400.0,3579.0,213.3,226.0,184900.0,224.0,323700.0,9412000000.0,9395110000.0,9412000000.0,161000.0,149000.0,,0.0,0.0,0.0
2019-12-19T00:00:00,224.0,0.0,0.0,242.0,206.0,220.0,-4.0,7595300.0,1695328600.0,1825.0,209.5,222.0,49900.0,220.0,7900.0,9412000000.0,9395110000.0,9412000000.0,72400.0,72400.0,,30000.0,9360000.0,1.0
2019-12-20T00:00:00,220.0,0.0,0.0,236.0,212.0,224.0,4.0,3077900.0,682084600.0,754.0,213.3,224.0,101700.0,220.0,64000.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2019-12-23T00:00:00,224.0,0.0,0.0,226.0,208.0,212.0,-12.0,2059100.0,441812600.0,429.0,201.9,214.0,43300.0,212.0,1600.0,9412000000.0,9395110000.0,9412000000.0,0.0,5000.0,,0.0,0.0,0.0
2019-12-26T00:00:00,212.0,0.0,0.0,216.0,198.0,212.0,0.0,2316900.0,476045100.0,546.0,201.9,212.0,40300.0,210.0,56100.0,9412000000.0,9395110000.0,9412000000.0,16000.0,0.0,,0.0,0.0,0.0
2019-12-27T00:00:00,212.0,0.0,0.0,216.0,204.0,212.0,0.0,1850900.0,386774000.0,239.0,201.9,212.0,19100.0,210.0,800.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2019-12-30T00:00:00,212.0,0.0,0.0,214.0,197.0,210.0,-2.0,836400.0,173865100.0,161.0,200.0,0.0,0.0,0.0,0.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2020-01-02T00:00:00,210.0,0.0,0.0,212.0,200.0,200.0,-10.0,768800.0,155227800.0,185.0,190.5,204.0,55700.0,200.0,9400.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2020-01-03T00:00:00,200.0,0.0,0.0,208.0,198.0,202.0,2.0,1094700.0,220547400.0,193.0,192.4,202.0,12800.0,200.0,110000.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2020-01-06T00:00:00,202.0,0.0,0.0,208.0,198.0,199.0,-3.0,386800.0,77110700.0,117.0,189.5,200.0,1300.0,199.0,9800.0,9412000000.0,9395110000.0,9412000000.0,0.0,0.0,,0.0,0.0,0.0
2020-01-07T00:00:00,199.0,0.0,0.0,204.0,194.0,199.0,0.0,797300.0,157986700.0,206.0,189.5,200.0,99800.0,198.0,128400.0,9412000000.0,9395110000.0,9412000000.0,3400.0,0.0,,0.0,0.0,0.0
2020-01-08T00:00:00,199.0,0.0,0.0,202.0,195.0,200.0,1.0,1797600.0,357393900.0,191.0,190.5,202.0,79700.0,200.0,31400.0,9412000000.0,9395110000.0,9412000000.0,5000.0,0.0,,0.0,0.0,0.0
