date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2023-02-08,108.0,0.0,0.0,141.0,101.0,101.0,-7.0,695583000.0,73904712900.0,49853.0,93.5,101.0,1981200.0,0.0,0.0,3055700000.0,650000000.0,650000000.0,1431200.0,949400.0,,0.0,0.0,0.0
2023-02-09,101.0,0.0,0.0,105.0,94.0,96.0,-5.0,87368800.0,8449313100.0,7507.0,88.9,96.0,912900.0,95.0,1058000.0,3055700000.0,650000000.0,650000000.0,360000.0,350000.0,,1100.0,118800.0,1.0
2023-02-10,96.0,0.0,0.0,122.0,96.0,120.0,24.0,495230200.0,56149315300.0,39359.0,111.1,121.0,587100.0,120.0,1275500.0,3055700000.0,650000000.0,650000000.0,827000.0,1214500.0,,0.0,0.0,0.0
2023-02-13,120.0,0.0,0.0,126.0,112.0,112.0,-8.0,126200000.0,15068363800.0,8798.0,103.7,112.0,26454700.0,0.0,0.0,3055700000.0,650000000.0,650000000.0,0.0,588400.0,,0.0,0.0,0.0
2023-02-14,112.0,0.0,0.0,116.0,105.0,108.0,-4.0,189901300.0,20722342600.0,14211.0,100.0,108.0,1245200.0,107.0,1725700.0,3055700000.0,650000000.0,650000000.0,828300.0,1155000.0,,0.0,0.0,0.0
2023-02-15,108.0,0.0,0.0,111.0,102.0,105.0,-3.0,40762400.0,4369190500.0,3679.0,97.2,106.0,80900.0,105.0,470000.0,3055700000.0,650000000.0,650000000.0,50000.0,103700.0,,0.0,0.0,0.0
2023-02-16,105.0,0.0,0.0,113.0,106.0,108.0,3.0,76024800.0,8301078300.0,6733.0,100.0,109.0,792600.0,108.0,762200.0,3055700000.0,650000000.0,650000000.0,905800.0,831900.0,,0.0,0.0,0.0
2023-02-17,108.0,0.0,0.0,112.0,101.0,101.0,-7.0,108422500.0,11519960900.0,8745.0,93.5,101.0,5011800.0,0.0,0.0,3055700000.0,650000000.0,650000000.0,103600.0,2037200.0,,256600.0,27456200.0,1.0
2023-02-20,101.0,0.0,0.0,99.0,94.0,94.0,-7.0,54523400.0,5200565400.0,4578.0,87.0,95.0,1182400.0,94.0,134400.0,3055700000.0,650000000.0,650000000.0,446600.0,586700.0,,0.0,0.0,0.0
2023-02-21,94.0,0.0,0.0,95.0,88.0,88.0,-6.0,38689300.0,3434558800.0,3002.0,81.5,88.0,2400300.0,0.0,0.0,3055700000.0,650000000.0,650000000.0,36800.0,100000.0,,200000.0,18800000.0,1.0
2023-02-22,88.0,0.0,0.0,96.0,82.0,90.0,2.0,61377000.0,5670456800.0,6105.0,83.3,91.0,840500.0,90.0,50700.0,3055700000.0,650000000.0,650000000.0,80600.0,400300.0,,0.0,0.0,0.0
2023-02-23,90.0,0.0,0.0,91.0,86.0,87.0,-3.0,22964400.0,2027546300.0,1829.0,80.6,88.0,527400.0,86.0,1388800.0,3055700000.0,650000000.0,650000000.0,1023900.0,2217100.0,,1500.0,160500.0,1.0
2023-02-24,87.0,0.0,0.0,90.0,85.0,87.0,0.0,15903100.0,1386066100.0,1341.0,80.6,88.0,970600.0,87.0,65100.0,3055700000.0,650000000.0,650000000.0,1368000.0,37100.0,,0.0,0.0,0.0
2023-02-27,87.0,0.0,0.0,93.0,87.0,90.0,3.0,26335200.0,2392279400.0,2211.0,83.3,91.0,1029700.0,90.0,362100.0,3055700000.0,650000000.0,650000000.0,366100.0,754900.0,,0.0,0.0,0.0
2023-02-28,90.0,0.0,0.0,92.0,88.0,88.0,-2.0,10669600.0,951576700.0,878.0,81.5,89.0,204100.0,88.0,2153500.0,3055700000.0,650000000.0,650000000.0,52000.0,138600.0,,33900.0,3779000.0,2.0
2023-03-01,88.0,0.0,0.0,102.0,89.0,100.0,12.0,165816500.0,16043335300.0,13347.0,92.6,101.0,738800.0,100.0,3328600.0,3055700000.0,650000000.0,650000000.0,586000.0,428300.0,,0.0,0.0,0.0
2023-03-02,100.0,0.0,0.0,106.0,94.0,95.0,-5.0,140221400.0,14045895500.0,11839.0,88.0,95.0,3826300.0,94.0,2890500.0,3055700000.0,650000000.0,650000000.0,362800.0,369900.0,,0.0,0.0,0.0
2023-03-03,95.0,0.0,0.0,99.0,92.0,96.0,1.0,31665100.0,3017763200.0,2535.0,88.9,97.0,174500.0,96.0,102400.0,3055700000.0,650000000.0,650000000.0,135400.0,93200.0,,0.0,0.0,0.0
2023-03-06,96.0,0.0,0.0,102.0,96.0,100.0,4.0,47794700.0,4752573800.0,4756.0,92.6,101.0,1405800.0,100.0,392300.0,3055700000.0,650000000.0,650000000.0,93200.0,377900.0,,0.0,0.0,0.0
2023-03-07,100.0,0.0,0.0,103.0,98.0,99.0,-1.0,35011500.0,3520536700.0,2621.0,91.7,99.0,3500.0,98.0,1059800.0,3055700000.0,650000000.0,650000000.0,91700.0,185100.0,,0.0,0.0,0.0
2023-03-08,99.0,0.0,0.0,104.0,96.0,97.0,-2.0,30965400.0,3082779400.0,2081.0,89.8,98.0,264100.0,97.0,512700.0,3055700000.0,650000000.0,650000000.0,85100.0,52800.0,,0.0,0.0,0.0
2023-03-09,97.0,0.0,0.0,116.0,98.0,112.0,15.0,235982800.0,25677089400.0,17009.0,103.7,113.0,369400.0,112.0,22583800.0,3055700000.0,650000000.0,650000000.0,1950700.0,1245100.0,,0.0,0.0,0.0
2023-03-10,112.0,0.0,0.0,118.0,106.0,110.0,-2.0,156304400.0,17411155600.0,12479.0,101.9,110.0,81800.0,109.0,150300.0,3055700000.0,650000000.0,650000000.0,567200.0,78200.0,,0.0,0.0,0.0
2023-03-13,110.0,0.0,0.0,111.0,103.0,104.0,-6.0,41676000.0,4383983300.0,4071.0,96.3,104.0,2408200.0,103.0,1055500.0,3055700000.0,650000000.0,650000000.0,606700.0,87200.0,,0.0,0.0,0.0
2023-03-14,104.0,0.0,0.0,106.0,97.0,98.0,-6.0,49550400.0,4978047900.0,3951.0,90.7,98.0,1405000.0,97.0,280700.0,3055700000.0,650000000.0,650000000.0,314800.0,244800.0,,0.0,0.0,0.0
2023-03-15,98.0,0.0,0.0,104.0,96.0,102.0,4.0,44603400.0,4489811900.0,6447.0,94.4,102.0,474100.0,101.0,224300.0,3055700000.0,650000000.0,650000000.0,69900.0,74200.0,,0.0,0.0,0.0
2023-03-16,102.0,0.0,0.0,105.0,98.0,99.0,-3.0,51110700.0,5171194600.0,14922.0,91.7,100.0,166600.0,99.0,124100.0,3055700000.0,650000000.0,650000000.0,110800.0,105200.0,,0.0,0.0,0.0
2023-03-17,99.0,0.0,0.0,106.0,98.0,101.0,2.0,76796100.0,7903258800.0,6782.0,93.5,101.0,461600.0,100.0,1328600.0,3055700000.0,650000000.0,650000000.0,105200.0,94900.0,,0.0,0.0,0.0
2023-03-20,101.0,0.0,0.0,111.0,101.0,110.0,9.0,154358800.0,16570822100.0,20117.0,101.9,111.0,647100.0,110.0,352400.0,3055700000.0,650000000.0,650000000.0,672500.0,335300.0,,0.0,0.0,0.0
2023-03-21,110.0,0.0,0.0,123.0,109.0,112.0,2.0,280999300.0,32339707700.0,22165.0,103.7,112.0,2023000.0,111.0,2640400.0,3055700000.0,650000000.0,650000000.0,1768100.0,339400.0,,0.0,0.0,0.0
2023-03-24,112.0,0.0,0.0,116.0,107.0,110.0,-2.0,48494900.0,5396342500.0,4449.0,101.9,110.0,397900.0,109.0,3207400.0,3055700000.0,650000000.0,650000000.0,106000.0,155500.0,,0.0,0.0,0.0
2023-03-27,110.0,0.0,0.0,122.0,110.0,118.0,8.0,290806700.0,33781343400.0,15120.0,109.3,118.0,1101700.0,117.0,594000.0,3055700000.0,650000000.0,650000000.0,802000.0,340800.0,,0.0,0.0,0.0
2023-03-28,118.0,0.0,0.0,119.0,113.0,113.0,-5.0,145077800.0,16786127700.0,7885.0,104.6,113.0,1901400.0,112.0,1466500.0,3055700000.0,650000000.0,650000000.0,124100.0,86000.0,,0.0,0.0,0.0
2023-03-29,113.0,0.0,0.0,115.0,110.0,111.0,-2.0,50284900.0,5663323500.0,3809.0,102.8,111.0,2014600.0,110.0,2337900.0,3055700000.0,650000000.0,650000000.0,117400.0,127500.0,,0.0,0.0,0.0
2023-03-30,111.0,0.0,0.0,117.0,109.0,115.0,4.0,144552000.0,16484157500.0,8428.0,106.5,115.0,1006600.0,114.0,1130900.0,3055700000.0,650000000.0,650000000.0,198900.0,228500.0,,0.0,0.0,0.0
2023-03-31,115.0,0.0,0.0,119.0,112.0,112.0,-3.0,113674400.0,13126514400.0,49471.0,103.7,112.0,1516600.0,111.0,1404300.0,3055700000.0,650000000.0,650000000.0,132300.0,193100.0,,0.0,0.0,0.0
2023-04-03,112.0,0.0,0.0,115.0,110.0,114.0,2.0,33483700.0,3781032300.0,3021.0,105.6,115.0,970300.0,114.0,38900.0,3055700000.0,650000000.0,643835990.0,228000.0,62500.0,,0.0,0.0,0.0
2023-04-04,114.0,0.0,0.0,126.0,113.0,114.0,0.0,230944300.0,27578513000.0,18803.0,105.6,115.0,1334700.0,114.0,1552400.0,3055700000.0,650000000.0,643835990.0,1163800.0,218400.0,,0.0,0.0,0.0
2023-04-05,114.0,0.0,0.0,117.0,112.0,112.0,-2.0,30693200.0,3500544600.0,3137.0,103.7,113.0,867200.0,112.0,466700.0,3055700000.0,650000000.0,643835990.0,194300.0,19300.0,,0.0,0.0,0.0
2023-04-06,112.0,0.0,0.0,114.0,110.0,110.0,-2.0,25978600.0,2895505200.0,2028.0,101.9,111.0,783100.0,110.0,288800.0,3055700000.0,650000000.0,643835990.0,186800.0,19300.0,,0.0,0.0,0.0
2023-04-10,110.0,0.0,0.0,112.0,103.0,103.0,-7.0,33742700.0,3556740600.0,2448.0,95.4,103.0,9517200.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,19200.0,0.0,,0.0,0.0,0.0
2023-04-11,103.0,0.0,0.0,106.0,96.0,98.0,-5.0,74567300.0,7454084700.0,9649.0,90.7,98.0,50700.0,97.0,659100.0,3055700000.0,650000000.0,643835990.0,266200.0,1323500.0,,0.0,0.0,0.0
2023-04-12,98.0,0.0,0.0,102.0,98.0,100.0,2.0,17027900.0,1699371400.0,1610.0,92.6,100.0,71400.0,99.0,1059600.0,3055700000.0,650000000.0,643835990.0,390400.0,24000.0,,0.0,0.0,0.0
2023-04-13,100.0,0.0,0.0,101.0,97.0,97.0,-3.0,12475600.0,1227951100.0,1195.0,89.8,98.0,130200.0,97.0,3151400.0,3055700000.0,650000000.0,643835990.0,26000.0,0.0,,0.0,0.0,0.0
2023-04-14,97.0,0.0,0.0,103.0,97.0,97.0,0.0,34398500.0,3431618200.0,8934.0,89.8,98.0,71600.0,97.0,207500.0,3055700000.0,650000000.0,643835990.0,1400.0,39700.0,,0.0,0.0,0.0
2023-04-17,97.0,0.0,0.0,98.0,91.0,91.0,-6.0,31959500.0,2925722600.0,2164.0,84.3,91.0,3649100.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,39700.0,15200.0,,0.0,0.0,0.0
2023-04-18,91.0,0.0,0.0,92.0,87.0,90.0,-1.0,23235000.0,2075403200.0,1702.0,83.3,91.0,194200.0,90.0,401200.0,3055700000.0,650000000.0,643835990.0,622300.0,1135800.0,,0.0,0.0,0.0
2023-04-26,90.0,0.0,0.0,98.0,89.0,89.0,-1.0,10611100.0,959099900.0,1017.0,82.4,90.0,405300.0,89.0,872300.0,3055700000.0,650000000.0,643835990.0,297800.0,16500.0,,0.0,0.0,0.0
2023-04-27,89.0,0.0,0.0,95.0,88.0,93.0,4.0,31819300.0,2937679000.0,12294.0,86.1,94.0,1061000.0,93.0,24700.0,3055700000.0,650000000.0,643835990.0,16500.0,17600.0,,0.0,0.0,0.0
2023-04-28,93.0,0.0,0.0,94.0,90.0,92.0,-1.0,10637500.0,979136900.0,902.0,85.2,93.0,1037700.0,92.0,5300.0,3055700000.0,650000000.0,643835990.0,186100.0,71800.0,,0.0,0.0,0.0
2023-05-02,92.0,0.0,0.0,93.0,89.0,90.0,-2.0,8522800.0,767322600.0,832.0,83.3,91.0,630000.0,90.0,438300.0,3055700000.0,650000000.0,643835990.0,60500.0,0.0,,0.0,0.0,0.0
2023-05-03,90.0,0.0,0.0,91.0,87.0,89.0,-1.0,7010500.0,620239500.0,859.0,82.4,89.0,1029400.0,88.0,1700500.0,3055700000.0,650000000.0,643835990.0,17400.0,32900.0,,0.0,0.0,0.0
2023-05-04,89.0,0.0,0.0,91.0,87.0,90.0,1.0,4470100.0,397704900.0,640.0,83.3,90.0,1513300.0,89.0,280300.0,3055700000.0,650000000.0,643835990.0,28900.0,29000.0,,0.0,0.0,0.0
2023-05-05,90.0,0.0,0.0,90.0,84.0,85.0,-5.0,23680100.0,2019871700.0,1495.0,78.7,85.0,414700.0,84.0,261100.0,3055700000.0,650000000.0,643835990.0,132800.0,29200.0,,537300.0,56953800.0,1.0
2023-05-08,85.0,0.0,0.0,90.0,82.0,86.0,1.0,31640200.0,2731196100.0,13514.0,79.6,86.0,94800.0,85.0,89800.0,3055700000.0,650000000.0,643835990.0,100.0,0.0,,0.0,0.0,0.0
2023-05-09,86.0,0.0,0.0,88.0,84.0,86.0,0.0,17097100.0,1477525600.0,8999.0,79.6,88.0,720400.0,86.0,1496800.0,3055700000.0,650000000.0,643835990.0,38700.0,57800.0,,0.0,0.0,0.0
2023-05-10,86.0,0.0,0.0,87.0,84.0,86.0,0.0,6872900.0,592363800.0,548.0,79.6,87.0,682900.0,85.0,1033600.0,3055700000.0,650000000.0,643835990.0,23500.0,0.0,,0.0,0.0,0.0
2023-05-11,86.0,0.0,0.0,87.0,84.0,84.0,-2.0,6451300.0,546601900.0,677.0,77.8,85.0,37400.0,84.0,21200.0,3055700000.0,650000000.0,643835990.0,34300.0,0.0,,0.0,0.0,0.0
2023-05-12,84.0,0.0,0.0,86.0,79.0,83.0,-1.0,2902000.0,243465700.0,420.0,76.9,84.0,38700.0,83.0,362800.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-15,83.0,0.0,0.0,89.0,83.0,84.0,1.0,13684900.0,1170215900.0,1268.0,77.8,85.0,118000.0,84.0,6300.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-16,84.0,0.0,0.0,87.0,84.0,86.0,2.0,3816900.0,325093000.0,433.0,79.6,86.0,409900.0,85.0,187000.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-17,86.0,0.0,0.0,87.0,83.0,84.0,-2.0,3664200.0,309090400.0,442.0,77.8,85.0,494200.0,84.0,52200.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-19,84.0,0.0,0.0,85.0,79.0,79.0,-5.0,29714900.0,2380369400.0,23912.0,73.1,79.0,3887100.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,300000.0,0.0,,0.0,0.0,0.0
2023-05-22,79.0,0.0,0.0,79.0,74.0,74.0,-5.0,12598100.0,936680400.0,3080.0,68.5,74.0,4870800.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-23,74.0,0.0,0.0,72.0,69.0,69.0,-5.0,18126500.0,1264177500.0,1397.0,63.9,69.0,2927700.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,0.0,0.0,,0.0,0.0,0.0
2023-05-24,69.0,0.0,0.0,69.0,65.0,65.0,-4.0,28961800.0,1916504800.0,5785.0,60.2,65.0,501700.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,6800.0,9900.0,,0.0,0.0,0.0
2023-05-25,65.0,0.0,0.0,66.0,61.0,61.0,-4.0,16773400.0,1033427800.0,1246.0,56.5,61.0,707500.0,0.0,0.0,3055700000.0,650000000.0,643835990.0,0.0,76700.0,,0.0,0.0,0.0
2023-05-26,61.0,0.0,0.0,69.0,59.0,61.0,0.0,45820900.0,2940936700.0,3115.0,56.5,62.0,72600.0,61.0,1550400.0,3055700000.0,650000000.0,643835990.0,79800.0,0.0,,0.0,0.0,0.0
2023-05-29,61.0,0.0,0.0,62.0,57.0,59.0,-2.0,9660700.0,570125200.0,869.0,54.6,60.0,247500.0,59.0,63600.0,3055700000.0,650000000.0,643835990.0,0.0,18400.0,,0.0,0.0,0.0
2023-05-30,59.0,0.0,0.0,62.0,58.0,60.0,1.0,7444100.0,442078400.0,582.0,55.6,61.0,374200.0,60.0,36000.0,3055700000.0,650000000.0,643835990.0,0.0,124500.0,,0.0,0.0,0.0
